,Date,Close,High,Low,Open,Volume
556,2017-03-20,207.05345153808594,207.5693985581929,206.65993285060924,207.28081462906,52537000
557,2017-03-21,204.39503479003906,207.78806840790833,204.26386631251958,207.66564004766,131809300
558,2017-03-22,204.87600708007812,205.16459107285547,203.8003855387738,204.43002091507157,97569200
559,2017-03-23,204.6573944091797,205.80297697732308,204.28136919403875,204.8760174441289,100410300
560,2017-03-24,204.50869750976562,205.540591653977,203.72166005549218,204.96343708123123,112504900
561,2017-03-27,204.29881286621094,204.56116312993566,202.54108878352613,202.82091927946078,87454500
562,2017-03-28,205.7854461669922,206.21393867022167,203.87904683204297,203.99273505225707,93483900
563,2017-03-29,205.9778289794922,206.21394554331127,205.26949263172318,205.4968690797298,61950400
564,2017-03-30,206.6336669921875,206.83480971893817,205.74169494015254,205.91659063602097,56737900
565,2017-03-31,206.15272521972656,206.82607437497765,206.10024449705202,206.29263378246304,73733100
566,2017-04-03,205.794189453125,206.40633114123233,204.5524125019107,206.2052017316445,85546500
567,2017-04-04,205.92538452148438,206.01283906409776,205.1208534354624,205.50563207305765,56466200
568,2017-04-05,205.31326293945312,207.59568795168332,205.10338002276043,206.6075075664971,108800600
569,2017-04-06,205.89039611816406,206.4150833055878,205.0071506689142,205.45315012346651,69135800
570,2017-04-07,205.68055725097656,206.38015366093842,205.19084376711075,205.63682997341175,74412300
571,2017-04-10,205.8029327392578,206.60746373369128,205.26949211489898,205.82042631452694,67615300
572,2017-04-11,205.55807495117188,205.6630097148441,204.05394773465872,205.41815303715015,88045300
573,2017-04-12,204.6573944091797,205.4706790379102,204.43003125656128,205.27828969965958,81864400
574,2017-04-13,203.32810974121094,205.05961333515683,203.32810974121094,204.31628987216806,92880400
575,2017-04-17,205.1295623779297,205.1295623779297,203.65166899685417,203.85279838878736,68405400
576,2017-04-18,204.5174102783203,205.05960431384366,203.82656756916396,204.38624183471057,83225800
577,2017-04-19,204.14141845703125,205.46189659815525,203.91404199279097,205.085871436049,68699900
578,2017-04-20,205.8029327392578,206.2489321746474,204.4387274294059,204.76228518159974,92572200
579,2017-04-21,205.1470489501953,205.77668417750073,204.7447901538924,205.72421679917315,110389800
580,2017-04-24,207.40325927734375,207.61314215422954,205.120834698004,207.4119993933308,119209900
581,2017-04-25,208.61007690429688,208.95986837962437,207.96294799688258,208.0504025375592,76698300
582,2017-04-26,208.4788360595703,209.46701604590316,208.43512214529966,208.5750306895999,84702500
583,2017-04-27,208.65379333496094,208.95985752404997,208.1115992295743,208.80245537143654,57410300
584,2017-04-28,208.19911193847656,208.94242232854236,208.0679300976232,208.9161886291102,63532800
585,2017-05-01,208.72369384765625,209.1521996281042,208.30394152505946,208.72369384765625,66882500
586,2017-05-02,208.80242919921875,208.9860650209167,208.39141694955015,208.86363669188904,57375700
587,2017-05-03,208.548828125,208.8986328971657,207.8667254988865,208.8024382527811,73137700
588,2017-05-04,208.79368591308594,208.93360782270238,207.93668756813875,208.85490675242605,61462700
589,2017-05-05,209.61572265625,209.63321623189245,208.72373711012364,209.16973655503108,62001300
590,2017-05-08,209.58074951171875,209.80811262103603,209.1522436410981,209.65945058682607,48385700
591,2017-05-09,209.38836669921875,210.04423569948258,209.03856189286466,209.8431062756346,51363200
592,2017-05-10,209.76437377929688,209.76437377929688,209.13473852580327,209.3446213915304,54293800
593,2017-05-11,209.33590698242188,209.50206260356543,208.24279194194,209.30967328894548,62358300
594,2017-05-12,208.98606872558594,209.37958740845872,208.71497837391107,209.08226336750482,53912700
595,2017-05-15,210.14041137695312,210.26283971219917,209.3970879063029,209.4145814809631,61918900
596,2017-05-16,209.94805908203125,210.46400620407772,209.55454031680412,210.4377725093086,51241800
597,2017-05-17,206.22267150878906,209.94800193253317,206.16145067519912,209.94800193253317,172174100
598,2017-05-18,207.05345153808594,207.9104498664977,205.88162224726787,206.14397248681482,107047700
599,2017-05-19,208.40020751953125,209.073570164052,207.4907416185226,207.54320900885324,115011400
600,2017-05-22,209.4582977294922,209.62445332080608,208.84615608545704,208.91610369304357,61010600
601,2017-05-23,209.92176818847656,210.0879237725343,209.44953512392442,209.83431366728203,48341700
602,2017-05-24,210.4114990234375,210.5164337826697,209.81683758585044,210.15790224073038,46927700
603,2017-05-25,211.41720581054688,211.69704968820432,210.71762280378428,210.92749236833686,64071700
604,2017-05-26,211.37344360351562,211.53958585627666,211.14606716892823,211.2247682376604,46629900
605,2017-05-30,211.18978881835938,211.44338559209493,210.89246478192817,211.04986691520807,35201900
606,2017-05-31,211.1373291015625,211.52210767734647,210.4377329041087,211.4871205284456,91796000
607,2017-06-01,212.81634521484375,212.83383878873897,211.31221810834694,211.6008020310258,68962000
608,2017-06-02,213.5247039794922,213.6821194737434,212.57151092902663,212.868834998104,88666100
609,2017-06-05,213.3673095703125,213.63839995746514,213.16616680126648,213.34981599394132,44698800
610,2017-06-06,212.6851806640625,213.35852981895485,212.60646625193635,212.79885553724486,50375400
611,2017-06-07,213.0787353515625,213.30609848002973,212.3529053513879,213.02626796373852,54144300
612,2017-06-08,213.18365478515625,213.6646280450785,212.6502141411859,213.17491466904445,65950700
613,2017-06-09,212.86007690429688,214.25925594020634,211.58331285713814,213.4547249922287,132256400
614,2017-06-12,212.81634521484375,212.86881259284223,211.95934690559835,212.6152158179538,86108100
615,2017-06-13,213.8569793701172,213.90944674484763,213.00872122881188,213.35851262280553,60067000
616,2017-06-14,213.58590698242188,214.13682780706264,212.7551290004388,214.12808769176874,78602300
617,2017-06-15,213.1748809814453,213.2973093061067,211.9418442764141,212.22167472834587,66464900
618,2017-06-16,213.22146606445312,213.38843193658622,212.33392687055962,213.3357086945988,84553100
619,2017-06-19,214.9965362548828,215.05804222810062,213.95959676788652,214.0562605047357,65123800
620,2017-06-20,213.54660034179688,214.6450459056057,213.52903486708266,214.6362631682486,56906400
621,2017-06-21,213.49386596679688,214.05626952978824,213.0193434078311,213.94204031506533,55977600
622,2017-06-22,213.39724731445312,214.0035915075714,213.22149867802673,213.5027072233181,44148100
623,2017-06-23,213.652099609375,213.9860180043568,213.0721170266925,213.45877208181417,66986800
624,2017-06-26,213.7926483154297,214.75050302536266,213.58175535150687,214.32869027999874,56700500
625,2017-06-27,212.07029724121094,213.87175065866052,212.05271835762954,213.5729632728145,82247700
626,2017-06-28,213.96839904785156,214.17050926387338,212.86115741060493,213.09842539126615,70042600
627,2017-06-29,212.087890625,214.17053927834314,210.86641960339108,214.11781603275372,106949700
628,2017-06-30,212.48330688476562,213.28297845201888,212.2899793979844,212.90510621557962,86820700
629,2017-07-03,212.84361267089844,213.8717561422408,212.84361267089844,213.43237790275637,39153800
630,2017-07-05,213.33570861816406,213.54660158603818,212.39543277386065,213.21268325065105,54427600
631,2017-07-06,211.38487243652344,212.6854282631851,211.20032767718675,212.56240289321386,65400800
632,2017-07-07,212.7557373046875,212.9051243010248,211.39366204439298,211.9648618161346,57972300
633,2017-07-10,212.9842071533203,213.3620794182837,212.44816515564668,212.75573529204107,36663300
634,2017-07-11,212.82598876953125,213.14234157139492,211.64845855488863,212.98415846608464,50354600
635,2017-07-12,214.4253692626953,214.5923351435056,213.8014596550738,213.8014596550738,59610400
636,2017-07-13,214.78567504882812,214.89991769150757,214.20569250581673,214.43417779117564,39471600
637,2017-07-14,215.7874298095703,216.14772316898845,214.68898425677787,214.78564800177398,60262700
638,2017-07-17,215.7611083984375,216.09504019952118,215.58535975898988,215.7083851474794,33531900
639,2017-07-18,215.87533569335938,215.92805894056744,215.00536188814436,215.3480764037574,42742500
640,2017-07-19,217.04409790039062,217.0528806392542,216.18290677633945,216.19170292396467,51034300
641,2017-07-20,217.14073181152344,217.4219269128792,216.58711093770836,217.2989015418936,47135200
642,2017-07-21,216.94740295410156,216.9737645756648,216.3322626942669,216.56074795949453,82340800
643,2017-07-24,216.89468383789062,217.03527468598304,216.42014782320388,216.86830880706586,46622300
644,2017-07-25,217.42193603515625,217.75586780273912,217.19346416767132,217.65040790264118,54915600
645,2017-07-26,217.43067932128906,217.74703214666133,217.16706314077712,217.71188779217903,47575400
646,2017-07-27,217.22862243652344,217.93163037755812,215.89290868943365,217.89648601444893,70766600
647,2017-07-28,216.9738006591797,217.10560878891602,216.2883715670269,216.74531535595415,50088400
648,2017-07-31,216.8507080078125,217.47461750672875,216.63980165688938,217.3779537719837,65838700
649,2017-08-01,217.3340301513672,217.49219986051648,216.80677097002032,217.45705550584708,55050400
650,2017-08-02,217.4395294189453,217.58013368927791,216.49925344595243,217.4658910435375,47211200
651,2017-08-03,217.01771545410156,217.35163381278292,216.73650693230638,217.32527218995966,40856000
652,2017-08-04,217.4131622314453,217.7470806039898,217.02650720230454,217.5098259887305,60191800
653,2017-08-07,217.8173370361328,217.8173370361328,217.37795885134454,217.48341873364924,31995000
654,2017-08-08,217.2813262939453,218.7312825570684,216.903467437009,217.50101541786458,61719400
655,2017-08-09,217.27256774902344,217.3252909992331,216.226845257327,216.58713867877495,62632600
656,2017-08-10,214.20570373535156,216.56077839312056,214.15298048481583,216.4289568580196,120479500
657,2017-08-11,214.52203369140625,215.1195950873103,214.19689807538737,214.43416608616988,74869900
658,2017-08-14,216.64862060546875,216.86830972944998,215.7786602561095,215.8138046160921,73291900
659,2017-08-15,216.62228393554688,217.05287949530307,216.3147271718024,217.03530060890688,55242700
660,2017-08-16,217.00018310546875,217.55380412100305,216.56958749241284,217.1495701364237,56715500
661,2017-08-17,213.6168975830078,216.7013412372694,213.6168975830078,216.38498838577485,128490400
662,2017-08-18,213.28302001953125,214.58357603145402,212.83484557248346,213.44997250996303,136748000
663,2017-08-21,213.449951171875,213.7135808069437,212.50968867760093,213.22147930615427,65469700
664,2017-08-22,215.6820526123047,215.84022238651235,214.02120293930693,214.0387818282512,63140100
665,2017-08-23,214.90867614746094,215.3392716368792,214.55717892952393,214.70656591758512,50203800
666,2017-08-24,214.40782165527344,215.45353071662183,214.19691525002705,215.29536096925796,50741700
667,2017-08-25,214.90867614746094,215.83137310549472,214.75928915939974,215.2074501235833,64445900
668,2017-08-28,214.91748046875,215.4710879376212,214.49566770066926,215.44472631571116,40565600
669,2017-08-29,215.16354370117188,215.4271599355736,213.47631934843687,213.59056198918472,51135700
670,2017-08-30,216.18287658691406,216.4553023587815,214.96140561736811,215.14595037782547,62030800
671,2017-08-31,217.48345947265625,217.72951022952728,216.21804791802782,216.80681318688067,103803900
672,2017-09-01,217.79098510742188,218.2215805748248,217.6415981269985,217.86128722916678,62007000
673,2017-09-05,216.226806640625,217.50979693789265,215.25138645966564,217.2813116827748,91398800
674,2017-09-06,216.96498107910156,217.2989128500515,216.3762158152628,216.91225783290116,57916900
675,2017-09-07,216.9385986328125,217.2901092550091,216.525582032206,217.27253037170948,58034700
676,2017-09-08,216.68373107910156,217.1494708475849,216.43768038664837,216.64857331803276,63832800
677,2017-09-11,218.99493408203125,219.07401895644648,217.94921160222557,217.96677707958804,71364800
678,2017-09-12,219.73309326171875,219.7682376263035,219.17947230598648,219.36401709415117,56896000
679,2017-09-13,219.83851623535156,219.8736740049352,219.3288358464716,219.4430784844779,59228000
680,2017-09-14,219.76817321777344,219.97029683337402,219.33759118618488,219.51333977512456,95446300
681,2017-09-15,220.0640411376953,220.1523447981621,219.5165126267712,219.62248240945252,95432400
682,2017-09-18,220.53211975097656,220.88536138740113,220.1435458657267,220.43497627966408,46235200
683,2017-09-19,220.75291442871094,220.841231581585,220.42616521862706,220.77940687951204,47108100
684,2017-09-20,220.8323974609375,220.94720706756556,219.82564387868538,220.84123726163563,59574100
685,2017-09-21,220.24070739746094,220.76174357027043,220.06408656476518,220.6734398915754,48211400
686,2017-09-22,220.28482055664062,220.45261502946312,219.9139128418607,219.94040528753763,51214000
687,2017-09-25,219.83444213867188,220.38198417512112,219.08380031698985,220.0287290749435,57064400
688,2017-09-26,219.96694946289062,220.51447810271344,219.72850392042002,220.2672062347092,54082000
689,2017-09-27,220.8235626220703,221.2121365292405,219.78147682781344,220.67343424435555,81001400
690,2017-09-28,221.0884552001953,221.1679325352575,220.45260956909237,220.54091322739396,44778800
691,2017-09-29,221.8656005859375,221.94509140031738,220.8941794437385,221.07962656825046,85578000
692,2017-10-02,222.82821655273438,222.82821655273438,221.9185931203125,222.09522740252493,59023000
693,2017-10-03,223.3050994873047,223.33159193521743,222.7487311305288,222.82822194957114,66810200
694,2017-10-04,223.57008361816406,223.81735549995759,223.0402075998597,223.15501721473058,55953600
695,2017-10-05,224.89471435546875,224.9123670039229,223.60535682719396,223.90561355456472,63522800
696,2017-10-06,224.63861083984375,224.93004125351567,224.17939940797098,224.44432389739578,80646000
697,2017-10-09,224.2677001953125,224.9300383609663,224.0027622339901,224.8682271393303,35803100
698,2017-10-10,224.85935974121094,225.23910725006868,224.29416511490172,224.84170709451269,43057400
699,2017-10-11,225.21266174316406,225.21266174316406,224.59448209731445,224.7622631277335,47674300
700,2017-10-12,224.87705993652344,225.24796770292906,224.6386144169395,224.89472606120128,47065100
701,2017-10-13,225.15081787109375,225.43342195673813,224.87705358519108,225.31861236253204,54800400
702,2017-10-16,225.45106506347656,225.64535199530783,225.03601222762316,225.3804275203597,38221700
703,2017-10-17,225.6100616455078,225.6542202219968,225.17732915640482,225.3981085635441,31561000
704,2017-10-18,225.83079528808594,226.03390852840764,225.6365083711511,225.98974996086739,40888300
705,2017-10-19,225.8926544189453,225.92798667059338,224.62097634103557,225.04486903367214,61903800
706,2017-10-20,227.05838012695312,227.08489953068405,225.87501911199473,226.69632558455356,89176400
707,2017-10-23,226.1752166748047,227.41160277184005,226.0957393315281,227.38511032408118,63915300
708,2017-10-24,226.57266235351562,226.8110944170327,226.21058088258172,226.60799460572213,66935900
709,2017-10-25,225.45106506347656,226.35184870421205,224.31184939528777,226.23703911486524,103715300
710,2017-10-26,225.74249267578125,226.34300611199254,225.61885676389636,226.06925531635855,69798000
711,2017-10-27,227.58822631835938,227.7472079668453,225.75135359148084,226.4931691321785,85562500
712,2017-10-30,226.74044799804688,227.49110336206715,226.44019124256093,226.4931761434931,54285700
713,2017-10-31,227.0936737060547,227.34978534298116,226.7934169716553,227.12016615466027,60304800
714,2017-11-01,227.39393615722656,228.22406883521612,227.02304186742418,227.87966699468535,54202700
715,2017-11-02,227.48223876953125,227.62354080682087,226.24587963150717,227.32328408405843,56449500
716,2017-11-03,228.2417449951172,228.28589009303462,227.22613823692384,227.64120456966282,59589700
717,2017-11-06,228.59498596191406,228.72744820588832,228.0386175866131,228.1092551331963,49652600
718,2017-11-07,228.43600463867188,229.03651804175493,227.9237814208729,228.70092909573617,57502200
719,2017-11-08,228.82455444335938,228.9217113792592,227.97676921933711,228.25937327754664,50469600
720,2017-11-09,227.99447631835938,228.188763262988,226.39600871219082,227.6059024291021,95085500
721,2017-11-10,227.9237823486328,228.10041662113198,227.28793669848432,227.6058729988616,59984700
722,2017-11-13,228.13575744628906,228.36537664617896,227.19965494758299,227.23498719770691,50228600
723,2017-11-14,227.60589599609375,227.71186579005797,226.5373043555339,227.32329191178326,61315200
724,2017-11-15,226.46664428710938,227.1554748299798,225.75132129838266,226.6255989622473,80811500
725,2017-11-16,228.391845703125,228.76276691490867,227.3762659586185,227.42041105379406,67777000
726,2017-11-17,227.72068786621094,228.3653734064272,227.6412105175174,228.03862421159496,75756800
727,2017-11-20,228.10928344726562,228.30357041274675,227.72070951630332,227.9680083365634,48075500
728,2017-11-21,229.6016845703125,229.78715862904525,228.07390871424718,228.88636163121276,69176800
729,2017-11-22,229.39862060546875,229.74302243143836,229.23082611697302,229.61056019068081,45033400
730,2017-11-24,229.928466796875,230.03446353881182,229.75185946153,229.8931615001709,27856500
731,2017-11-27,229.81365966796875,230.2728710316625,229.61053295582838,229.97261433802365,52274900
732,2017-11-28,232.14511108398438,232.17160353303376,230.18458900250087,230.28174594942158,98971700
733,2017-11-29,232.0037841796875,232.81626411449423,231.553412594105,232.27754844073394,77512100
734,2017-11-30,234.03500366210938,234.95342656112803,232.85162931288082,232.9311066627607,127894400
735,2017-12-01,233.54928588867188,234.29994128038095,230.28176675801456,233.81423735371663,164390900
736,2017-12-04,233.26669311523438,235.61576218765788,233.21368126528307,235.18304319283408,94040600
737,2017-12-05,232.4276580810547,234.1585605451941,232.29519586834553,232.4276580810547,77994500
738,2017-12-06,232.4718780517578,232.90462402013995,232.00382678234928,232.52486295390884,75898600
739,2017-12-07,233.2048797607422,233.5227891722555,232.20695252358422,233.20487976074216,77218600
740,2017-12-08,234.47650146484375,234.48531431213092,233.16947805540588,234.16740499531278,76563900
741,2017-12-11,235.18296813964844,235.24479281935336,234.44999263226617,235.18296813964844,83077500
742,2017-12-12,235.59805297851562,236.0749439087109,235.21831897419509,235.97778698283614,85195800
743,2017-12-13,235.5716094970703,236.2869325657362,235.48329235081087,235.84537378504817,102905400
744,2017-12-14,234.6090087890625,235.9866699947009,234.5560238927386,235.87186040246294,100666700
745,2017-12-15,236.56271362304688,237.0331573019077,235.56857053476497,235.62182626532524,144610300
746,2017-12-18,238.0628204345703,238.41786767849132,237.86754038715853,237.974051851498,83653600
747,2017-12-19,237.14852905273438,238.35569493755233,237.07750336047172,238.3113241961617,82382900
748,2017-12-20,237.02420043945312,238.17811036949112,236.72240902834102,238.12485465508072,76751500
749,2017-12-21,237.512451171875,238.23145768784872,237.2639154078672,237.65447547821753,67032300
750,2017-12-22,237.45034790039062,237.56574434734833,236.90887851582775,237.53023149712263,78720900
751,2017-12-26,237.16627502441406,237.38818291099042,236.89999639586847,237.04199360551607,45244400
752,2017-12-27,237.2816162109375,237.6455483107886,237.00645266272107,237.33487192424656,57751000
753,2017-12-28,237.76980590820312,237.81420372881527,237.39701590987232,237.78757587179163,45116100
754,2017-12-29,236.87335205078125,238.37345159827439,236.67809910668197,238.35570871836524,96007400
755,2018-01-02,238.56869506835938,238.60420791110133,237.3526443159786,237.74320432105358,86655700
756,2018-01-03,240.07772827148438,240.22863756760557,238.73739584066817,238.73739584066817,90070400
757,2018-01-04,241.089599609375,241.5778132297098,240.1398544092108,240.725694500593,80636400
758,2018-01-05,242.69625854492188,242.8205128904225,241.39143893113962,241.88851048987874,83524000
759,2018-01-08,243.14002990722656,243.299797074382,242.30565413870798,242.59856061182631,57319200
760,2018-01-09,243.6903839111328,244.32059475427593,243.2820538767662,243.56610248631696,57254000
761,2018-01-10,243.3175811767578,243.58388692216613,242.2524394602285,242.92702108752002,69574300
762,2018-01-11,245.09278869628906,245.09278869628906,243.70808581798838,243.87673795853183,62361500
763,2018-01-12,246.69061279296875,246.85923789385524,245.05734663508144,245.359165249391,90816100
764,2018-01-16,245.84738159179688,248.61678848337039,245.14614488259303,247.95994961734596,106555100
765,2018-01-17,248.19064331054688,248.5812033574405,245.84731011755022,246.78819738823984,113258800
766,2018-01-18,247.77340698242188,248.50124404040795,247.27630854738138,248.07519836516863,100728000
767,2018-01-19,248.90074157714844,248.90074157714844,247.77345937191492,248.3592722992339,140920100
768,2018-01-22,250.92466735839844,250.9246673583984,248.63456185605682,248.6878446920804,91322400
769,2018-01-23,251.45718383789062,251.75009037064282,250.64055078111818,250.96897016547845,97084700
770,2018-01-24,251.35952758789062,252.70874505092237,250.17010441120692,252.10513493349671,134816100
771,2018-01-25,251.46600341796875,252.3270070917812,250.66714045290968,252.2293806251957,84587300
772,2018-01-26,254.37742614746094,254.4218239759672,252.0518359260342,252.3092566486058,107743100
773,2018-01-29,252.69093322753906,254.24428837902602,252.53116605602207,253.8004726214583,90118300
774,2018-01-30,250.09906005859375,252.74418459151553,249.61973146394715,250.84466726784197,131796400
775,2018-01-31,250.22328186035156,251.46596038091732,249.14037048778135,250.96003107893134,108364800
776,2018-02-01,249.93922424316406,251.25292839627963,249.1403614438253,249.48655067360895,90102500
777,2018-02-02,244.4980926513672,248.7409698799786,244.4625798087836,248.60780349238064,173174800
778,2018-02-05,234.27259826660156,244.853178703015,233.72227101677458,242.72286831178914,294681800
779,2018-02-06,238.88827514648438,239.3942316137418,229.63028490049612,230.73093931625817,355026800
780,2018-02-07,237.59237670898438,241.75534424431336,237.51246602237237,238.32909906281046,167376100
781,2018-02-08,228.68055725097656,238.03620287377254,228.64504439853653,237.89417855238182,246449500
782,2018-02-09,232.11569213867188,233.98858204414182,224.49981044243353,231.49433910639434,283565300
783,2018-02-12,235.52420043945312,237.00655735028016,232.2577221679953,234.18386785630307,143736000
784,2018-02-13,236.11001586914062,236.66034315093736,233.72228459422163,234.30812472630558,81223600
785,2018-02-14,239.29666137695312,239.66059367721596,234.6010814197919,234.60996640635582,120735700
786,2018-02-15,242.3500518798828,242.35893686405808,238.5687326390525,241.05411734351566,111200300
787,2018-02-16,242.42100524902344,244.38269020002988,241.67539810333514,241.7197959275598,160420100
788,2018-02-20,240.90318298339844,242.91812381910526,240.1043200533889,241.46239516091418,86369700
789,2018-02-21,239.70486450195312,243.85011533149793,239.60723804394453,241.3469881176408,98883700
790,2018-02-22,240.01560974121094,242.36782836263103,239.34102805952472,240.636962775565,110511300
791,2018-02-23,243.8412322998047,243.8412322998047,240.77003501395347,241.2493635900592,92766400
792,2018-02-26,246.6728057861328,246.77045934395198,244.32947254722487,244.92417052457913,86491400
793,2018-02-27,243.5927734375,247.57825839523332,243.53063271410053,246.85925176001447,99099200
794,2018-02-28,241.1251220703125,245.1549771750091,240.80558769229182,244.70227638444607,121907800
795,2018-03-01,237.61895751953125,242.4743027882077,236.10997317143628,240.9120627184965,176855100
796,2018-03-02,238.84396362304688,239.412061003149,235.06267040419135,235.93253227095846,139083200
797,2018-03-05,241.60446166992188,242.22581466204204,237.53909353183624,237.64563208436954,97307400
798,2018-03-06,242.21688842773438,242.66958916170898,240.70790404006144,242.5896784888257,79213200
799,2018-03-07,242.1281280517578,242.48317524664492,239.83805061962624,240.03333064006884,87063500
800,2018-03-08,243.29986572265625,243.4241200804928,241.8086508983915,242.81165201188924,66901200
801,2018-03-09,247.5338592529297,247.5338592529297,244.4005202910586,244.72008180373845,113625300
802,2018-03-12,247.22311401367188,248.4569347930288,246.83255398915335,247.8267240168863,71924800
803,2018-03-13,245.6254425048828,248.90080561024658,245.01297447130295,248.39484904539896,91968900
804,2018-03-14,244.3649139404297,246.7792724354792,243.8057289118385,246.5928774259488,105895100
805,2018-03-15,244.0987091064453,245.52778309188784,243.59275255363437,244.87982930972495,83433000
806,2018-03-16,244.3633270263672,245.42384104097624,244.30985801696264,244.63067207338997,100343700
807,2018-03-19,241.05702209472656,244.54156449258338,239.39050772985001,243.60582956801355,109208400
808,2018-03-20,241.46701049804688,242.10866591227614,240.78077943748514,241.45808992940925,59757300
809,2018-03-21,241.00357055664062,243.53453707787264,240.7896944890831,241.42242932017737,78709600
810,2018-03-22,234.97918701171875,239.61334109689088,234.702894139645,238.7578095606349,148785900
811,2018-03-23,229.970703125,235.7545229514901,229.77464097500274,235.42478824396247,183534800
812,2018-03-26,236.2624969482422,236.54768322427546,231.18274899109298,233.6067779436554,141956100
813,2018-03-27,232.24325561523438,237.7418622329789,230.67475834620134,237.20717197931697,129941400
814,2018-03-28,231.5570068359375,234.06126625197814,230.4430235641706,232.3769104905751,146452300
815,2018-03-29,234.51568603515625,236.39610340385752,231.56586134873174,232.7065788057462,111601600
816,2018-04-02,229.4537811279297,234.49789980316,226.95845629649486,233.98099642120295,186286300
817,2018-04-03,232.39474487304688,232.8759933038999,228.89238768579693,230.7014955903977,119956900
818,2018-04-04,234.8811492919922,235.59408772715926,228.67849787609302,228.8121704330796,123715300
819,2018-04-05,236.73477172851562,237.6259581412322,235.55839913648555,236.65454101814228,82652600
820,2018-04-06,231.458984375,236.26246599698698,229.9261423382044,234.75638566712,179521200
821,2018-04-09,232.59971618652344,236.02186966679415,231.65506051109313,232.9294508962867,105442900
822,2018-04-10,236.2981414794922,237.09131067487752,234.36428162463446,235.51389285385332,103529000
823,2018-04-11,235.0593719482422,236.7348070053087,234.72963727789815,234.8009202349232,91140200
824,2018-04-12,236.99327087402344,237.94684716330997,236.21794280217983,236.39619101962276,68890500
825,2018-04-13,236.2981414794922,238.4280906876186,235.28220281217563,238.31223206835028,85079200
826,2018-04-16,238.24082946777344,239.01618441969072,237.11795318660575,237.94674994568982,63405300
827,2018-04-17,240.78968811035156,241.39568841694765,239.50637734529263,240.0232535604824,64682000
828,2018-04-18,240.9679412841797,241.77889710126743,240.50450687800975,241.2352863670817,57303900
829,2018-04-19,239.63116455078125,240.5134305325335,238.58846432037436,240.30844783510852,77655900
830,2018-04-20,237.59922790527344,239.78264578432066,236.70804137453655,239.55984915163646,99953100
831,2018-04-23,237.56361389160156,238.73998670808044,236.47636517276916,238.17853480944933,65558000
832,2018-04-24,234.3642578125,238.820190735567,232.84922973991473,238.59739408941365,112885500
833,2018-04-25,234.94354248046875,235.38913580848333,232.46604466458197,234.3018870002534,103840900
834,2018-04-26,237.3319091796875,238.16962678735422,235.53172197856202,235.97731529341206,67731900
835,2018-04-27,237.55465698242188,238.24978132275672,236.61000152496302,237.9467811945956,57053600
836,2018-04-30,235.72775268554688,238.7399674436861,235.65644253444137,238.17851559035964,82182300
837,2018-05-01,236.14663696289062,236.2535750042558,233.58890855490836,235.1574056865491,74203400
838,2018-05-02,234.5603485107422,236.7704741037162,234.1682241900159,235.9505975762773,86368900
839,2018-05-03,234.04342651367188,234.70289591150845,230.8618837432281,233.7226123839754,136311500
840,2018-05-04,237.07342529296875,237.7596563107685,232.73335134637395,233.0630860031512,91222100
841,2018-05-07,237.8756103515625,238.8558941471331,237.15372396864632,237.84887583344448,55304900
842,2018-05-08,237.8756103515625,238.24097303355384,236.29819219200485,237.5012999010454,67499200
843,2018-05-09,240.17477416992188,240.50450884047655,238.02701133023427,238.55280812880187,59666100
844,2018-05-10,242.42059326171875,242.75035518188932,240.8164681008527,240.92340615199586,72063900
845,2018-05-11,243.16026306152344,243.42760815597748,242.02843870233738,242.54534214742318,59871500
846,2018-05-14,243.27609252929688,244.25637588945068,242.7235340721821,243.5969066042157,54790600
847,2018-05-15,241.6006622314453,242.0551488462681,240.6470861624539,242.03733490738298,87036100
848,2018-05-16,242.6166534423828,243.0800879227027,241.60960814089904,241.63636985032596,53942600
849,2018-05-17,242.41165161132812,243.49890024285202,241.62740312998577,242.3492620283,56536400
850,2018-05-18,241.80567932128906,242.42952090029308,241.44921007479826,242.06413108366047,64368000
851,2018-05-21,243.6237030029297,244.16734103045675,242.91076452408663,243.3028888465082,58025900
852,2018-05-22,242.94642639160156,244.4079858335785,242.61669161909452,244.1495340401824,52966400
853,2018-05-23,243.61474609375,243.6415077996528,241.50263828845243,241.66307253959138,64694200
854,2018-05-24,243.11572265625,243.49003303960114,241.3155352999763,243.2137673363329,76043800
855,2018-05-25,242.53640747070312,243.16914228867648,242.028424623933,242.53640747070312,56374800
856,2018-05-29,239.74705505371094,241.66312836653404,238.6241782174745,240.89669360203243,115908600
857,2018-05-30,242.94642639160156,243.3920198024194,240.99475227333386,241.0660352524448,69678400
858,2018-05-31,241.4581298828125,242.83945840742695,240.85212944600488,242.53645818902314,93519900
859,2018-06-01,243.82864379882812,244.13164396006744,242.69681948232738,242.76812963606307,71258400
860,2018-06-04,244.98719787597656,245.24564961245514,244.416852578103,244.65746317608532,45385200
861,2018-06-05,245.1654510498047,245.5486547792381,244.34554737122207,245.12087539951787,51135000
862,2018-06-06,247.21514892578125,247.32208696261822,245.15651012610255,245.78035160345914,62732200
863,2018-06-07,247.18838500976562,247.9993679551082,246.270464040308,247.7052883887918,72969400
864,2018-06-08,247.91925048828125,247.97271951889755,246.55573581384155,246.72506347641385,72139700
865,2018-06-11,248.24899291992188,248.97085205242777,248.0261962198432,248.14205485538216,58892500
866,2018-06-12,248.56973266601562,248.93509517150247,247.9191567769468,248.6677501194751,72329000
