Date,macd_scaled,rsi_scaled,target
2017-02-14,0.6839623873710879,0.7428114874587383,1
2017-02-15,0.690146640771148,0.7973166135486683,0
2017-02-16,0.6940108048769128,0.8109666670458108,1
2017-02-17,0.6971787406961842,0.9582038362875452,1
2017-02-21,0.7018710407390679,0.9707960425221297,0
2017-02-22,0.7044121876203598,0.9495600056908994,1
2017-02-23,0.7059955422946436,0.9496427537621235,1
2017-02-24,0.7070968595931435,0.9375928298029015,1
2017-02-27,0.7079508996846026,0.9862892821366929,0
2017-02-28,0.7065363770379913,0.917831136377614,1
2017-03-01,0.7114372001720278,0.9458320162913935,0
2017-03-02,0.7113747516220641,0.8195645995966737,1
2017-03-03,0.7108183028647338,0.8059278882765899,0
2017-03-06,0.7081230097087183,0.7282371877525861,0
2017-03-07,0.7037825560210407,0.6542306533612057,0
2017-03-08,0.6987547383587162,0.5805811927310608,1
2017-03-09,0.6947587710161244,0.6052669235886841,1
2017-03-10,0.6927004345353961,0.6231885076796094,1
2017-03-13,0.6907319374683832,0.5691256027102413,0
2017-03-14,0.6867501013645922,0.5281572884426813,1
2017-03-15,0.6872888000531614,0.6057905932086587,0
2017-03-16,0.6862102611414236,0.5711363738493439,0
2017-03-17,0.6839816867744806,0.5370061327991237,0
2017-03-20,0.6811997667700028,0.5550321700095014,0
2017-03-21,0.6723071312911884,0.2687636870222748,1
2017-03-22,0.6661006375693279,0.3502430218091535,0
2017-03-23,0.6604265265577628,0.3320559182142679,0
2017-03-24,0.6553983737665151,0.3512474383470573,0
2017-03-27,0.6507899239624262,0.36961142433468,1
2017-03-28,0.6505468449969694,0.48590993926114384,1
2017-03-29,0.6506873393766522,0.48205089817127966,1
2017-03-30,0.6522151102719693,0.4782517044052139,0
2017-03-31,0.6521428061586578,0.4476985366762631,0
2017-04-03,0.6511051587131511,0.46969820117466843,1
2017-04-04,0.6504730748588222,0.35309097862175454,0
2017-04-05,0.6484203723958999,0.343321727973823,1
2017-04-06,0.6480708341970832,0.40734883959028073,0
2017-04-07,0.647211577849962,0.4082881198225008,1
2017-04-10,0.6467429188914039,0.6251939495778959,0
2017-04-11,0.645723230406726,0.5613025206262924,0
2017-04-12,0.6427433396148969,0.4961966261308098,0
2017-04-13,0.6372551221714621,0.4114489469609402,1
2017-04-17,0.6372163167653645,0.5454051764624089,0
2017-04-18,0.6357794360997018,0.41310380152759274,0
2017-04-19,0.6338181601155926,0.37848540487678456,1
2017-04-20,0.6362531707090124,0.4486337708305839,0
2017-04-21,0.6366627434798793,0.4396676742362424,1
2017-04-24,0.6423193969638022,0.5717052703395125,1
2017-04-25,0.6495582016290671,0.6113971808155588,0
2017-04-26,0.6548118541262287,0.637436743937881,1
2017-04-27,0.6591693790617918,0.6237368918870045,0
2017-04-28,0.6612965364612741,0.6100505660255141,1
2017-05-01,0.6639516713135548,0.6239258043963569,1
2017-05-02,0.6659431999404927,0.6400146239197266,0
2017-05-03,0.6666116698937654,0.6783907132357949,1
2017-05-04,0.6674064957008801,0.778689898757112,1
2017-05-05,0.6696466812857597,0.7520911823615932,0
2017-05-08,0.67098117893877,0.8037947083014241,0
2017-05-09,0.6712212303571031,0.8216818913199531,1
2017-05-10,0.6719358550600902,0.7845869922015147,0
2017-05-11,0.6711249626160718,0.8108021748358526,0
2017-05-12,0.6693127530654961,0.6580508976288728,1
2017-05-15,0.6702690379676302,0.6542578479462621,0
2017-05-16,0.6702209560873686,0.6461901628325398,0
2017-05-17,0.66108970535157,0.34777281047721287,1
2017-05-18,0.6556455688914065,0.4291090097951984,1
2017-05-19,0.6543639331332317,0.4788065870464469,1
2017-05-22,0.6556802318091648,0.5283186186905563,1
2017-05-23,0.6576205706026745,0.5621803293566853,1
2017-05-24,0.66008938626867,0.5722882498508225,1
2017-05-25,0.6641558106298988,0.5795908923581363,0
2017-05-26,0.6669630563279955,0.5791214591789675,0
2017-05-30,0.6684232572492816,0.5795876299628411,0
2017-05-31,0.669119533288245,0.5615689448522742,1
2017-06-01,0.6732754771900499,0.645435475875677,1
2017-06-02,0.6778151782206785,0.6854156576436872,0
2017-06-05,0.6805707137116435,0.6419642067743913,0
2017-06-06,0.6806647339102382,0.6149665174015476,1
2017-06-07,0.6811985364199123,0.9026835880069424,1
2017-06-08,0.6813929965666244,0.8911711698257887,0
2017-06-09,0.6803131104682741,0.8235746489496527,0
2017-06-12,0.6789042894400533,0.7821863832321849,1
2017-06-13,0.67980028634995,0.8033420556817953,0
2017-06-14,0.6794114893784003,0.7520589943540027,0
2017-06-15,0.6776918575332935,0.6516900887380394,1
2017-06-16,0.6760237788437885,0.6596070199182843,1
2017-06-19,0.6784741962478336,0.763141922104176,0
2017-06-20,0.6765499726134971,0.6391626606214444,0
2017-06-21,0.6745013768363636,0.5451643148823185,0
2017-06-22,0.6722756284722508,0.4861619263169832,1
2017-06-23,0.6707618284254744,0.518303654790412,1
2017-06-26,0.669554648565129,0.5894338386569342,0
2017-06-27,0.6642267059111892,0.42588417020658037,1
2017-06-28,0.6642330699711381,0.5406134233346135,0
2017-06-29,0.6595451448196773,0.45862997194320027,1
2017-06-30,0.6565774596594806,0.4804926824203568,1
2017-07-03,0.6549089088048743,0.44539015178865743,1
2017-07-05,0.6545867030775102,0.48390519694488826,0
2017-07-06,0.6495861270437532,0.41907807090062427,1
2017-07-07,0.6487776798222181,0.47805160859182894,1
2017-07-10,0.6485801284493108,0.4079320412919364,0
2017-07-11,0.6479553693776653,0.460878258919535,1
2017-07-12,0.6511304886372705,0.5362240991504073,1
2017-07-13,0.6543367500320505,0.5546306304765068,1
2017-07-14,0.6590372216121108,0.5811147287042349,0
2017-07-17,0.6624405166242802,0.575143694022514,1
2017-07-18,0.6651187794241435,0.6695340929306488,1
2017-07-19,0.6696748974708969,0.6455093178178661,1
2017-07-20,0.6731326106101824,0.7884236033911152,0
2017-07-21,0.6750094105562974,0.7600939388090708,0
2017-07-24,0.6759564168026768,0.7440351338627492,1
2017-07-25,0.6775261384256086,0.7451927652090561,1
2017-07-26,0.6783482110996343,0.9681878149015206,0
2017-07-27,0.6780801170212526,0.9165184789067056,0
2017-07-28,0.6768370482159168,0.8693891967602252,0
2017-07-31,0.6751536230513663,0.8749830185520762,1
2017-08-01,0.6745684506655558,0.8361703750065567,1
2017-08-02,0.673963139267973,0.8245219975670672,0
2017-08-03,0.6721106291083744,0.6717639080007453,1
2017-08-04,0.6712212981943487,0.7109711178731362,1
2017-08-07,0.6711172262230116,0.7321698382103097,0
2017-08-08,0.6694216825425551,0.5298159923537367,0
2017-08-09,0.6677367568904033,0.5153217576174676,0
2017-08-10,0.658897835508882,0.27187848594632,1
2017-08-11,0.6524995993821119,0.3095390050504575,1
2017-08-14,0.6523376207238951,0.446869368264428,0
2017-08-15,0.6520076166210406,0.44473882624205563,1
2017-08-16,0.6524990184869771,0.4819511971609548,0
2017-08-17,0.644795776538835,0.34247664419760565,0
2017-08-18,0.6379211071332203,0.3356973426408919,1
2017-08-21,0.632950024525779,0.31672654885346785,1
2017-08-22,0.6343767587933871,0.4275069840372424,0
2017-08-23,0.6337418406226193,0.4158147356815461,0
2017-08-24,0.6321388814627684,0.38250104774724947,1
2017-08-25,0.6321481209004185,0.3868999060266332,1
2017-08-28,0.6322648653087667,0.4039842556011057,1
2017-08-29,0.63302167489956,0.41531328681137086,1
2017-08-30,0.6360872468187111,0.5849478507748561,1
2017-08-31,0.6415872175584313,0.6190619908234536,1
2017-09-01,0.6465997525013177,0.5513047122412862,0
2017-09-05,0.6467778454075783,0.4794259583727026,1
2017-09-06,0.6485729816022944,0.4947449737975284,0
2017-09-07,0.6498191239633825,0.6804880600002746,0
2017-09-08,0.6500843778386357,0.6864180042171073,1
2017-09-11,0.655604150169298,0.7499222495371158,1
2017-09-12,0.6614837423334277,0.7084741557728672,1
2017-09-13,0.6660923517266215,0.772456065209089,0
2017-09-14,0.6692398962535661,0.8106499666390388,1
2017-09-15,0.6720668555361894,0.8055231030959037,1
2017-09-18,0.6750148397618255,0.8167006678247879,1
2017-09-19,0.6774433384632947,0.816114026398979,1
2017-09-20,0.67910530778117,0.7918111996018558,0
2017-09-21,0.6785716276231473,0.6874906670340666,1
2017-09-22,0.677816882537114,0.6752850960447582,0
2017-09-25,0.6757362979334833,0.80039220130188,1
2017-09-26,0.6740094829709469,0.7758040360120834,1
2017-09-27,0.6742799740465579,0.8126635550747743,1
2017-09-28,0.6747226537510788,0.8544603387420485,1
2017-09-29,0.6764981455448718,0.7999805600247547,1
2017-10-02,0.6797331805071288,0.8099140765736321,1
2017-10-03,0.6829341922874904,0.8246320702151347,1
2017-10-04,0.6855744554257485,0.8444907090014433,1
2017-10-05,0.6902337231253972,0.8728964073727005,0
2017-10-06,0.6927096103398835,0.8265511981826441,0
2017-10-09,0.6931770487267686,0.7727565203720987,1
2017-10-10,0.6943260453228165,0.7910222726765074,1
2017-10-11,0.6954361842511136,0.8723840030663522,0
2017-10-12,0.6948854375349374,0.830001215658774,1
2017-10-13,0.6944706962212176,0.8920630301134926,1
2017-10-16,0.6942294444146483,0.895308461017514,1
2017-10-17,0.6937951602194814,0.8807453783520467,1
2017-10-18,0.6933595694418889,0.8797209835428654,1
2017-10-19,0.6925548252912638,0.8610107409483727,1
2017-10-20,0.6940622994707347,0.8667656974316708,0
2017-10-23,0.6925526431842425,0.7320558237333262,1
2017-10-24,0.6917036666809784,0.7380586831736954,0
2017-10-25,0.6878147401491624,0.5424132311969072,1
2017-10-26,0.6849066882064642,0.5874008584793525,1
2017-10-27,0.6864503297030058,0.7199744086119781,0
2017-10-30,0.685138852565908,0.6190353789841093,1
2017-10-31,0.6844257880965227,0.6190315317725723,1
2017-11-01,0.6840653150423485,0.6612615393029524,1
2017-11-02,0.6834874399100092,0.6526272437344253,1
2017-11-03,0.6843220450970823,0.6733199952223938,1
2017-11-06,0.6852997283383003,0.6814138611409319,0
2017-11-07,0.6851754884955376,0.659009174173714,1
2017-11-08,0.6854751316979353,0.6727412143578582,0
2017-11-09,0.6832416917258418,0.5547587467167998,0
2017-11-10,0.6808323980315705,0.6169712089519291,1
2017-11-13,0.6789765907554144,0.6067880080321731,0
2017-11-14,0.6758334801951025,0.6614877336196859,0
2017-11-15,0.6702865531751643,0.5457658696330185,1
2017-11-16,0.6701159296919997,0.5506561668288072,0
2017-11-17,0.6680622819950378,0.5641333532862302,1
2017-11-20,0.6670454106626694,0.5662661635020759,1
2017-11-21,0.6694445436346836,0.6283562976121189,0
2017-11-22,0.6705111394235914,0.609471439537071,1
2017-11-24,0.6722427026182628,0.5984712971452969,0
2017-11-27,0.672961644150272,0.5721269408791552,1
2017-11-28,0.6786237106402419,0.6809242083790034,0
2017-11-29,0.6822871104435906,0.6582343152786617,1
2017-11-30,0.6894447645138372,0.7726781272563598,0
2017-12-01,0.6933478522238751,0.744919848175959,0
2017-12-04,0.6951335959066919,0.7217472659245383,0
2017-12-05,0.693933377705504,0.7029452720239059,1
2017-12-06,0.6924816043562213,0.7782504024457984,1
2017-12-07,0.6924667918483538,0.7484503045991415,1
2017-12-08,0.694842842923121,0.8307470541625245,1
2017-12-11,0.6977378157829659,0.8365524120869131,1
2017-12-12,0.7003220922684035,0.8154019857979705,0
2017-12-13,0.70159663014996,0.8306354277983736,0
2017-12-14,0.699632065749274,0.7392115584865474,1
2017-12-15,0.7020006509636951,0.7938975739645533,1
2017-12-18,0.706671952528501,0.7762740254004336,0
2017-12-19,0.7074242792138394,0.7242204246679316,0
2017-12-20,0.7069527231847843,0.6533082400036236,1
2017-12-21,0.7069662120863458,0.7044484228321459,0
2017-12-22,0.7060671418533544,0.7208617245304256,0
2017-12-26,0.7039420861041681,0.7655502536089016,1
2017-12-27,0.7018186834137023,0.7675584735725035,1
2017-12-28,0.7005963547015813,0.7605168904733065,0
2017-12-29,0.6968422912032648,0.6408057996936428,1
2018-01-02,0.6972339143454965,0.6801178433506476,1
2018-01-03,0.7004315981197404,0.7153875267140025,1
2018-01-04,0.7046238092384894,0.7440310953162148,1
2018-01-05,0.710944206169396,0.8409328279888778,1
2018-01-08,0.7161290854173661,0.8145714141898662,1
2018-01-09,0.7206155209556818,0.7939875685348963,0
2018-01-10,0.7223357158924598,0.840961682503272,1
2018-01-11,0.726913314765541,0.8812386014185017,1
2018-01-12,0.7332608948754809,0.8950249002667189,0
2018-01-16,0.7351904118214013,0.8394730417724464,1
2018-01-17,0.7411195098657813,0.8860223790367776,0
2018-01-18,0.743631986413,0.8599881668037752,1
2018-01-19,0.7470661908189233,0.8669136218001655,1
2018-01-22,0.7532889245105225,0.9337094937269552,1
2018-01-23,0.7581231310894111,0.9263885159813929,0
2018-01-24,0.7603345005820119,0.9088080610126471,1
2018-01-25,0.7609451144564662,0.9005242827738592,1
2018-01-26,0.7668816265376912,0.9121471852350791,0
2018-01-29,0.7661256618370492,0.8104980168070766,0
2018-01-30,0.7580087647311171,0.6837286762535733,1
2018-01-31,0.750595609787317,0.7010359656885766,0
2018-02-01,0.7428595153207271,0.6527989994695056,0
2018-02-02,0.7228479276458524,0.43861222078559103,0
2018-02-05,0.6822114600880848,0.2875461400065064,1
2018-02-06,0.6607313254712855,0.34034870486589913,0
2018-02-07,0.6406220264195985,0.33016074030607423,0
2018-02-08,0.603931026265217,0.22928024286618587,1
2018-02-09,0.5836618232789177,0.256200117610772,1
2018-02-12,0.5764271600945843,0.3058508202002723,1
2018-02-13,0.5728585056316999,0.3159652795630085,1
2018-02-14,0.5783104200006757,0.3614652591157396,1
2018-02-15,0.5904546715169422,0.36342405632890507,1
2018-02-16,0.6006999910495114,0.3789469342380173,0
2018-02-20,0.605609778966055,0.3887661262941079,0
2018-02-21,0.6070336632605484,0.37611009760351044,1
2018-02-22,0.6092540166539072,0.38296481648260255,1
2018-02-23,0.6203272595443866,0.48843633845300233,1
2018-02-26,0.6358759564285216,0.6710157935113185,0
2018-02-27,0.6408713230905498,0.5652953339595982,0
2018-02-28,0.6389795715447799,0.5464799638145134,0
2018-03-01,0.6292746908468829,0.6445964665500432,1
2018-03-02,0.6246694760963272,0.6160593582344053,1
2018-03-05,0.627718086809998,0.6068849083061616,1
2018-03-06,0.631684109271238,0.60726956513543,0
2018-03-07,0.6346770687325323,0.553705097430323,1
2018-03-08,0.6398336455189546,0.5169593643351414,1
2018-03-09,0.6538178623948823,0.5918238187631136,0
2018-03-12,0.6638862988904506,0.6195653666608874,0
2018-03-13,0.667749917007071,0.6101227193368248,0
2018-03-14,0.6674999115403399,0.5771440629037653,0
2018-03-15,0.6663648554126843,0.5016598656941984,1
2018-03-16,0.6657958787082038,0.4416872723834254,0
2018-03-19,0.6572911023849011,0.436933640030495,1
2018-03-20,0.6513929144164586,0.5049692648279146,0
2018-03-21,0.6455530216235928,0.5977472100289183,0
2018-03-22,0.6267662855285439,0.4046790480971049,0
2018-03-23,0.6004357977559722,0.24546270867098574,1
2018-03-26,0.5950320852200244,0.3916076240729455,0
2018-03-27,0.5818716079529183,0.34227579663357743,0
2018-03-28,0.5706109187971388,0.31074445799334627,1
2018-03-29,0.5695265780480263,0.2826265742629028,0
2018-04-02,0.5575923411965379,0.2414982519732255,1
2018-04-03,0.5560870498288981,0.3130914013713871,1
2018-04-04,0.5617022725154691,0.36895031039341886,1
2018-04-05,0.571346257890979,0.40114700283006804,0
2018-04-06,0.5672943958306229,0.3474742318223663,1
2018-04-09,0.567626606510859,0.39399585895265865,1
2018-04-10,0.5773962174628853,0.43802163497463176,0
2018-04-11,0.5828541840760691,0.4303608161743575,1
2018-04-12,0.5923224333661221,0.5205500364751885,0
2018-04-13,0.5986508509193839,0.5808977496363316,1
2018-04-16,0.6086416982819207,0.5258845539757282,1
2018-04-17,0.6228116185594647,0.6299211138576595,1
2018-04-18,0.6345272383674834,0.6456508800692888,0
2018-04-19,0.6406286343617653,0.5815103279573601,0
2018-04-20,0.6406294083801384,0.6460898395098668,0
2018-04-23,0.6405385574862552,0.6017836699574947,0
2018-04-24,0.6329473677102697,0.4859155100786982,1
2018-04-25,0.6284399418220625,0.4588112202674906,1
2018-04-26,0.6306483030985417,0.6341956055381701,1
2018-04-27,0.6330075133179921,0.6174768142895413,0
2018-04-30,0.6306447144515086,0.480939282760227,1
2018-05-01,0.6298831702906205,0.5265129210628827,0
2018-05-02,0.6256759923221565,0.4271175762636079,0
2018-05-03,0.6213284404182328,0.43157106911040083,1
2018-05-04,0.6252498815053382,0.4645642409041779,1
2018-05-07,0.6303734929067982,0.4096384113006326,0
2018-05-08,0.6344967719086757,0.4034328066662936,1
2018-05-09,0.6431885777581066,0.5116751292465723,1
2018-05-10,0.6552353895047573,0.63194493402827,1
2018-05-11,0.6662365088615831,0.648186005080264,1
2018-05-14,0.6748279863418222,0.7827124272995829,0
2018-05-15,0.6772271460297247,0.6970935543806089,1
2018-05-16,0.6810678459876914,0.6689464686913493,0
2018-05-17,0.6831268645171948,0.6551350004221979,0
2018-05-18,0.6828248933620973,0.7110043173703552,1
2018-05-21,0.6863689873882763,0.7382553633697656,0
2018-05-22,0.6870261418194025,0.7833548141484492,1
2018-05-23,0.6885738973797466,0.8208191690065508,0
2018-05-24,0.688060443453529,0.7399289732131515,0
2018-05-25,0.6857493796386278,0.6873900646534072,0
2018-05-29,0.6768663177576572,0.5595274314043653,1
2018-05-30,0.6769991331607335,0.5849754031831186,0
2018-05-31,0.6731858500362141,0.4639153583136388,1
2018-06-01,0.6753862058123317,0.5165496668578401,1
2018-06-04,0.6794269152620502,0.5454043410587558,1
2018-06-05,0.6825613551143368,0.6076082426322996,1
2018-06-06,0.6893448503981201,0.6317910825409009,0
2018-06-07,0.6940337187971416,0.6384330686037922,1
2018-06-08,0.6988072458535081,0.6769930638969489,1
2018-06-11,0.7026507225856502,0.6451371248189063,1
2018-06-12,0.7057005856084452,0.6812139137859026,0
2018-06-13,0.7054781744036449,0.6320948993765445,1
2018-06-14,0.7060220786800046,0.6674654866613846,0
2018-06-15,0.704950995169457,0.678850899207777,0
2018-06-18,0.7021728092001663,0.7955611526970362,0
2018-06-19,0.697058430740937,0.6636060950349302,1
2018-06-20,0.6933886466000323,0.775687607652012,0
2018-06-21,0.6862674448669058,0.5865117375529499,1
2018-06-22,0.6812116186497862,0.5520002912034054,0
2018-06-25,0.6689177513890584,0.38460854303576464,1
2018-06-26,0.6602169301273195,0.2943252305098046,0
2018-06-27,0.6484390424428912,0.24231583873860402,1
2018-06-28,0.6423520468765557,0.28026224186271614,1
2018-06-29,0.6383753675335712,0.2813398948635023,1
2018-07-02,0.6364969266143348,0.2922201266462425,0
2018-07-03,0.6330463672098737,0.29061326892453904,1
2018-07-05,0.6350673930762091,0.35708388937617885,1
2018-07-06,0.6415626535229406,0.447438423184348,1
2018-07-09,0.6518464605063745,0.5309001847977222,1
2018-07-10,0.6618701031897747,0.5845088400511605,0
2018-07-11,0.6651851106352276,0.5176902828312849,1
2018-07-12,0.6727713099459359,0.6158974541165397,1
2018-07-13,0.6788030472512476,0.6107477261445113,0
2018-07-16,0.6825603896733217,0.7287284394810709,1
2018-07-17,0.6873940236238155,0.7369091087415816,1
2018-07-18,0.6918807024836015,0.8429490905207082,0
2018-07-19,0.6925757094849447,0.7732625239640073,0
2018-07-20,0.6918475182091068,0.7526780418514564,1
2018-07-23,0.6917786516232415,0.7517138805950698,1
2018-07-24,0.6940982648654265,0.8161454716433959,1
2018-07-25,0.700343835796569,0.8184300285466736,0
2018-07-26,0.7031401629818094,0.7534614530211312,0
2018-07-27,0.7005744793421899,0.6145270603507536,0
2018-07-30,0.6947832719266351,0.5304913028957339,1
2018-07-31,0.6925219761880462,0.6482641356046263,0
2018-08-01,0.6891630539957695,0.5543700502026573,1
2018-08-02,0.6891870603816791,0.5960536273348411,1
2018-08-03,0.6911883986682272,0.6390504349129121,1
2018-08-06,0.6943586508549758,0.6368186694285205,1
2018-08-07,0.6981984297194784,0.6453554944401151,0
2018-08-08,0.7002906586084944,0.68737221477987,0
2018-08-09,0.7004222858681919,0.6840718527359462,0
2018-08-10,0.6958209888235045,0.5908668743041376,0
2018-08-13,0.6893507757357056,0.5121996746200416,1
2018-08-14,0.6875025814163367,0.4924693165653181,0
2018-08-15,0.6810555895603676,0.4477398270378987,1
2018-08-16,0.6803290716799072,0.5765311184201484,1
2018-08-17,0.6814019824679627,0.6559280579012238,1
2018-08-20,0.6830524716700183,0.6381987757680048,1
2018-08-21,0.6852626595751874,0.6733476310061123,0
2018-08-22,0.686120568764208,0.6292397530170636,0
2018-08-23,0.6854676529343604,0.5776915970930983,1
2018-08-24,0.6880531860936501,0.5982108995992589,1
2018-08-27,0.6943026541373251,0.6334520970086966,1
2018-08-28,0.6988737380935364,0.6417718012407366,1
2018-08-29,0.7050630078581311,0.6915829999707074,0
2018-08-30,0.7066893199108282,0.723199012693563,1
2018-08-31,0.7072239233633195,0.7744461036806307,0
2018-09-04,0.7058248390923284,0.7143144245112442,0
2018-09-05,0.7023383226508461,0.7908021792725599,0
2018-09-06,0.6970666725439976,0.6826084334223548,0
2018-09-07,0.6911083640322868,0.6161327609633447,1
2018-09-10,0.6869078601611232,0.6120486452973668,1
2018-09-11,0.6850789884414098,0.6222831931729991,1
2018-09-12,0.683278871326994,0.6346399493786055,1
2018-09-13,0.6849693661098799,0.7081834271051929,1
2018-09-14,0.6858857686825228,0.6591693658492433,0
2018-09-17,0.6828428820435185,0.47342455520834814,1
2018-09-18,0.6832703328827809,0.5412430067335137,1
2018-09-19,0.6837632022930193,0.4829661840494076,1
2018-09-20,0.6886111344974879,0.6463374811735733,0
2018-09-21,0.691290951521499,0.6306552175118193,0
2018-09-24,0.6907570720717966,0.6051177230868674,0
2018-09-25,0.6891895365819588,0.6325857385454101,0
2018-09-26,0.6855631070267337,0.6323689855000838,1
2018-09-27,0.6839122390736845,0.6899566453653735,1
2018-09-28,0.6821812455550921,0.6761972763780981,1
2018-10-01,0.6824764172025676,0.6781484853510684,0
2018-10-02,0.6818642762566364,0.6657655542141017,1
2018-10-03,0.6812445616178572,0.6107328012651401,0
2018-10-04,0.6754738998211393,0.490670477483018,0
2018-10-05,0.6671266187605367,0.4870044156556776,0
2018-10-08,0.6602769406955125,0.40988810336418413,0
2018-10-09,0.653791717718278,0.3757452492058028,0
2018-10-10,0.6293360123241899,0.07754326001821864,0
2018-10-11,0.5973516041769082,0.04789103590726341,1
2018-10-12,0.5807603152269103,0.19127227390968954,0
2018-10-15,0.5651628257391329,0.1805349713738667,1
2018-10-16,0.5664649370699427,0.34156928813082343,1
2018-10-17,0.5684281375988116,0.32524674267816356,0
2018-10-18,0.5622285376506373,0.2835918137379631,0
2018-10-19,0.5579403504773188,0.2607979208042889,0
2018-10-22,0.5528966263246213,0.25189739746678247,0
2018-10-23,0.54698035077598,0.23764830033148543,0
2018-10-24,0.5258984385084393,0.19911782587598995,1
2018-10-25,0.5207326306665362,0.2923200906092133,0
2018-10-26,0.5080132656123247,0.2614921373641357,0
2018-10-29,0.4964469554291949,0.2554266046810476,1
2018-10-30,0.4972772151188476,0.37673387205110737,1
2018-10-31,0.5055933272799522,0.47743492704231444,1
2018-11-01,0.5197215060621082,0.4658523192171772,0
2018-11-02,0.5287397632659626,0.4650321685316145,1
2018-11-05,0.5402401918493305,0.39910131012216793,1
2018-11-06,0.5540400353812163,0.4254247896831546,1
2018-11-07,0.5782687666938927,0.5547559899141626,0
2018-11-08,0.5968775907829011,0.5497301781237228,0
2018-11-09,0.6061615706337306,0.5296624817267677,0
2018-11-12,0.6028604567083509,0.4845389971190822,0
2018-11-13,0.5996196365542801,0.5863345116225565,0
2018-11-14,0.5936122535740337,0.4979265874298379,1
2018-11-15,0.5953885862667441,0.6130351367061703,1
2018-11-16,0.5987875115772509,0.6494417757618789,0
2018-11-19,0.5921421253770716,0.5164282474180456,0
2018-11-20,0.5769639744634144,0.40276116432447107,1
2018-11-21,0.567690554671346,0.3675653069273547,0
2018-11-23,0.5575106269643294,0.3658410637289041,1
2018-11-26,0.5594491524018219,0.4136807160452496,1
2018-11-27,0.5637858331362855,0.3999780192317592,1
2018-11-28,0.5811019082937848,0.40483512126823257,0
2018-11-29,0.5940721303551799,0.4037735065869002,1
2018-11-30,0.6082833464417297,0.46542142002239195,1
2018-12-03,0.6274860434759447,0.5986219962435189,0
2018-12-04,0.6235615810943194,0.47399923993460225,0
2018-12-06,0.6198077797542064,0.4916307593246567,0
2018-12-07,0.6038557733067708,0.38535015258630984,1
2018-12-10,0.5928248330935899,0.3823656351255037,1
2018-12-11,0.5848460585580704,0.43113397864883984,1
2018-12-12,0.5820312534290544,0.5154434636440858,0
2018-12-13,0.5802958972121539,0.5013342940068635,0
2018-12-14,0.5692685526255378,0.4585887863299472,0
2018-12-17,0.5506432864484923,0.33543545102976474,0
2018-12-18,0.5364772560338175,0.31708237824652175,0
2018-12-19,0.5184906954761925,0.1630028148707932,0
2018-12-20,0.49714582082755887,0.145563249878566,0
2018-12-21,0.4713552504078955,0.09085842958099057,0
2018-12-24,0.4395610953966217,0.0,1
2018-12-26,0.4420837292007044,0.2532397873438955,1
2018-12-27,0.4503294772238449,0.28433752978405064,0
2018-12-28,0.4582709053972207,0.32687675632531127,1
2018-12-31,0.471172291936903,0.35199946534594095,1
2019-01-02,0.48375578704375316,0.354889026839674,0
2019-01-03,0.4827138906637612,0.29193620106191354,1
2019-01-04,0.5010642815703659,0.3935949810544106,1
2019-01-07,0.5212508975850192,0.45307025965240655,1
2019-01-08,0.5434957778306627,0.524790567593899,1
2019-01-09,0.5645720921491314,0.5386867255555329,1
2019-01-10,0.5838767431836303,0.5892997879412073,1
2019-01-11,0.5998527832871714,0.6431056977178632,0
2019-01-14,0.609470440122783,0.6955985685880066,1
2019-01-15,0.6236189597413151,0.8321285935448636,1
2019-01-16,0.6362282315234286,0.757509006243389,1
2019-01-17,0.6503551691564919,0.7583249896393539,1
2019-01-18,0.6687389072705965,0.7945949341172449,0
2019-01-22,0.6751672251480219,0.6941965164032253,1
2019-01-23,0.6809705767222831,0.696982047083963,1
2019-01-24,0.6853471533763714,0.8473254772713407,1
2019-01-25,0.6929953313867736,0.800203141003766,0
2019-01-28,0.694092294682223,0.7088916734674933,0
2019-01-29,0.6935912598014089,0.6608898981991183,1
2019-01-30,0.701444690372415,0.7059059673854309,1
2019-01-31,0.7118884394832563,0.7240514614206498,1
2019-02-01,0.7195269942530885,0.7244077983175315,1
2019-02-04,0.7286403373510518,0.7924630031688583,1
2019-02-05,0.7371912218181305,0.7746526859688937,0
2019-02-06,0.74201774880502,0.755871176520079,0
2019-02-07,0.7391133449734272,0.6508141422940176,1
2019-02-08,0.7364085622745445,0.595066083480642,1
2019-02-11,0.7335087346783963,0.7233619283082248,1
2019-02-12,0.7375622259232661,0.7661866352846604,1
2019-02-13,0.74151619094774,0.7753247654608135,0
2019-02-14,0.7421606663730965,0.7226269025174982,1
2019-02-15,0.7478517006490106,0.8383307958085731,1
2019-02-19,0.7521002447838051,0.8570080519801296,1
2019-02-20,0.7553401725139754,0.821167133367416,0
2019-02-21,0.7544607901865077,0.7393486640243196,1
2019-02-22,0.7561200554527867,0.765214072258164,1
2019-02-25,0.7569033049625913,0.7405922434492586,0
2019-02-26,0.7557593154008221,0.7092815529752382,0
2019-02-27,0.7532881229304771,0.7209256647349727,0
2019-02-28,0.7489558742914686,0.8393352319367673,1
2019-03-01,0.7480151703312148,0.8579782953987274,0
2019-03-04,0.7438801289638397,0.7977494517507293,0
2019-03-05,0.7386488154115879,0.7067511746544977,0
2019-03-06,0.7298355999240181,0.5903552856320848,0
2019-03-07,0.7169785521727182,0.5186803832332147,0
2019-03-08,0.7048591672211658,0.3723477620754961,1
2019-03-11,0.7030778333817659,0.5158709149348705,1
2019-03-12,0.7031929644103504,0.5311521147840241,1
